"uied_component_texts_localised_string__button_cancel_Tooltip_1f006a"	"Ακύρωση"	"True"
"uied_component_texts_localised_string__tx_overlord_NewState_Text_f000e"	"Επικυρίαρχος:"	"True"
"uied_component_texts_localised_string__tx_slaves_NewState_Text_690057"	"Σκλάβοι"	"True"
"uied_component_texts_localised_string_1_Tooltip_580034"	"Finest china||Present some of your finest china to show goodwill.-text_rejected"	"True"
"uied_component_texts_localised_string_1_Tooltip_580034t"	"Finest china||Πρόσφερε σαν δώρο καλής θέλησης finest china."	"True"
"uied_component_texts_localised_string_120_tx_NewState_Text_14006f"	"60 Λεπτά"	"True"
"uied_component_texts_localised_string_2_Tooltip_6b0056"	"Καθαρόαιμο||Πρόσφερε ένα καθαρόαιμο αγωνιστικό άλογο, ένα υπέροχο βραβείο."	"True"
"uied_component_texts_localised_string_3_Tooltip_48004a"	"Κοσμήματα||Δώρησε κοσμήματα για να αποδείξεις την εκτίμηση της φιλίας σας."	"True"
"uied_component_texts_localised_string_30_tx_NewState_Text_14006b"	"20 Λεπτά"	"True"
"uied_component_texts_localised_string_3D_advisor_portrait_Tooltip_24006c"	"Αριστερό κλικ για επανάληψη συμβουλής"	"True"
"uied_component_texts_localised_string_60_tx_NewState_Text_14006d"	"40 Λεπτά"	"True"
"uied_component_texts_localised_string_abandon_subpanel_NewState_Text_4d0044"	"ΕΓΚΑΤΑΛΕΙΨΗ"	"True"
"uied_component_texts_localised_string_abandon_subpanel_Tooltip_680060"	"Κλικ για ακύρωση της εγκατάλειχης"	"True"
"uied_component_texts_localised_string_accuracy_1_Tooltip_1e001d"	"Βελτιωμένη ευστοχία"	"True"
"uied_component_texts_localised_string_accuracy_2_Tooltip_180010"	"Ανώτερη ευστοχία"	"True"
"uied_component_texts_localised_string_accuracy_3_Tooltip_49002e"	"Εξαίρετη ευστοχία"	"True"
"uied_component_texts_localised_string_achievement_name_NewState_Text_680061V"	"The Sound of the Conch"	"True"
"uied_component_texts_localised_string_action_points_NewState_Tooltip_410010"	"Πόντοι δράσης||Η πράσινη μπάρα αντιπροσωπεύει τους εναπωμείναν πόντους κίνησης που μπορεί να κάνει αυτή η δύναμη.Όταν αδειάσει η μπάρα τότε δεν μπορεί να μετακινηθεί μέχρι τον επόμενο γύρο."	"True"
"uied_component_texts_localised_string_action_points_NewState_Tooltip_770002"	"Πόντοι δράσης||Η πράσινη μπάρα αντιπροσωπεύει τους εναπωμείναν πόντους κίνησης που μπορεί να κάνει αυτή η δύναμη.Όταν αδειάσει η μπάρα τότε δεν μπορεί να μετακινηθεί μέχρι τον επόμενο γύρο."	"True"
"uied_component_texts_localised_string_action_points_Tooltip_410010"	"Πόντοι δράσης||Η πράσινη μπάρα αντιπροσωπεύει τους εναπωμείναν πόντους κίνησης που μπορεί να κάνει αυτή η δύναμη.Όταν αδειάσει η μπάρα τότε δεν μπορεί να μετακινηθεί μέχρι τον επόμενο γύρο."	"True"
"uied_component_texts_localised_string_action_points_Tooltip_770002"	"Πόντοι δράσης||Η πράσινη μπάρα αντιπροσωπεύει τους εναπωμείναν πόντους κίνησης που μπορεί να κάνει αυτή η δύναμη.Όταν αδειάσει η μπάρα τότε δεν μπορεί να μετακινηθεί μέχρι τον επόμενο γύρο."	"True"
"uied_component_texts_localised_string_activate_ping_Tooltip_79006c"	"Ενεργοποίηση σήμανσης||Η σήμανση χρησιμοποιείται για να δώσετε οδηγίες στους συμμάχους σας και αυτό το κουμπί θα εμφανίσει τις διαφορετικές λειτουργίες ping."	"True"
"uied_component_texts_localised_string_active_missions_hover_Text_76004a"	"Στόχοι"	"True"
"uied_component_texts_localised_string_age_active_Text_300032"	"20"	"True"
"uied_component_texts_localised_string_age_active_Text_670024"	"Ηλικία"	"True"
