"vo_fmv_texts_text_att_seal_2a"	"Ο αέρας ήταν γεμάτος με καπνό και αίμα.  |Η Ρώμη ήταν αδύναμη.  |Οι φυλές μεγάλωσαν σε δύναμη και αριθμό.  |Οι ρίζες τους πήγαν βαθιά και αισθάνθηκαν το αίμα της γής να χτυπάει δια μέσω του εδάφους.  |Όμως τα σύνορά τους απειλήθηκαν, καθώς μια μεγάλη καταιγήδα μαίνονταν στην ανατολή.  |Μία προς μία οι φυλές διασκορπίστικαν, όπως οι σπόροι στον άνεμο.  |“και ιδού το κόκκινο άλογο: και δύναμη εδόθη εις αυτόν που καθόταν επάνω του να πάρει την ειρήνη απο την γη...”  |Το αίμα των συγγενών θα ξεπληρωνόταν.  |Μεγάλοι κυνηγοί , βύθισαν την λεπίδα τους σε ρωμαϊκό αίμα και είδαν τα κάποτε ισχυρά του τείχη να γίνονται σκόνη.  |Ετοιμάστηκαν για πόλεμο."	"True"
"vo_fmv_texts_text_att_seal_2b"	"Ο αέρας γέμισε καπνό και αίμα.  |Οι Ούνοι δοξάζονται στην δυσωδία του θανάτου.  |Πήραν ότι χρειάζονται και άφησαν τους εχθρούς τους να σαπίσουν.  |Οι Ούνοι ήταν ελεύθεροι. Ίππευαν και πάλεψαν και ζούσαν.  |Ο φόβος έχτισε τα ρωμαϊκά τείχη.  |Είχαν δίκιο να φοβούνται.  |“Και ιδού το κόκκινο άλογο: και δύναμη δόθηκε σ 'αυτόν που καθόταν επάνω να πάρει την ειρήνη από τη γη…”  |Εκείνοι που με το χρυσό που προσφέρεται από το βαγόνι.  |Οι Ούνοι το πήραν και τους επέτρεψε να ζήσουν, με το φόβο.   |Τουλάχιστον μέχρι την επιστροφή τους.  |Οι αναβάτες των τεσσάρων ανέμων προσευχόταν σε Αυτόν του Αιώνιου ουρανού.  |Είναι έτοιμοι για πόλεμο."	"True"
"vo_fmv_texts_text_att_seal_2c"	"Ο αέρας γέμισε με καπνό και αίμα.  |Αυτό που οι Ρωμαίοι έκλεψαν την Ανατολή αναγεννάται με εκδίκηση,  |καθώς ο Αυτοκράτορας Βαλεριανός ανακάλυψε όταν η αγάπη του για πλούτο βραβεύτηκε με λιωμένο χρυσό.  |Η Ρώμη ήταν η πόλη των ψεμάτων. Προσέβαλε την έρημο, αλλά ποτέ δεν κατέκτησε ανατολικά εδάφη, γιατί ήταν αδύναμη και διχασμένη.  |Η Αλαζονεία τους τιμωρήθηκε.  |“Και ιδού το κόκκινο άλογο: και δύναμη δόθηκε σ 'αυτόν που καθόταν επάνω να πάρει την ειρήνη από τη γη…”  |Οι άνδρες της ανατολής σφυρηλατούν τις λόγχες τους στις φωτιές της αλήθειας  |και εκκαθάρισαν το κόσμο του σκότους.  |Ήταν καθήκον τους:  |Είναι έτοιμοι για πόλεμο."	"True"
"vo_fmv_texts_text_att_seal_2d"	"Ο αέρας γέμισε με καπνό και αίμα.  |Η Ρωμαϊκή Αυτοκρατορία χωρίστηκε.  |Από τις όχθες του Δούναβη ως την άμμο της Αιγύπτου και της Αραβίας, η Ανατολική Αυτοκρατορία εξαπλώνεται.  |Η δύση έσχισε τον εαυτό της σε κομμάτια, εγκαταλείποντας την Ρώμη, ενώ οι ενάρετοι είδαν την Ανατολή.  |Ο ήλιος ανέτειλε στην Κωνσταντινούπολη - νέα πόλη του Θεού - όπου το πνεύμα της Ρώμης ευημερούσε.  |Ο λαός της έγινε πλούσιος και ισχυρός, πληρώνοντας γειτονικούς βασιλιάδες να κάνουν την θέληση τους.  |“Και ιδού το κόκκινο άλογο: και δύναμη δόθηκε σ 'αυτόν που καθόταν επάνω να πάρει την ειρήνη από τη γη…”  |Ρωμαίοι της ανατολικής αυτοκρατορίας: οι αρχιτέκτονες της νέας εποχής και παραχαράκτες της νέας αυτοκρατορίας για να διαφωτίσουν τον κόσμο.  |Είναι έτοιμοι για πόλεμο."	"True"
"vo_fmv_texts_text_att_seal_2e"	"Ο αέρας γέμισε με καπνό και αίμα.  |Η Ρωμαϊκή Αυτοκρατορία χωρίστηκε.  |Από τις Στήλες του Ηρακλή στα πέρατα της Αδριατικής η Δυτική αυτοκρατορία εκτείνεται. Ιερή γή όπου άνδρες με μεγαλείο έχουν κατακτήσει.  |Αλλά εκείνοι που ακολούθησαν παραμελούν την Ρώμη, πολεμούν πάνω από τα υπολείμματα του ένδοξου παρελθόντος.  |Είτε θα παραμερίσουν τις ασήμαντες διαφορές τους ή θα υποκύψουν στο βαρβαρικό σκοτάδι.  |“Και ιδού το κόκκινο άλογο: και δύναμη δόθηκε σ 'αυτόν που καθόταν επάνω να πάρει την ειρήνη από τη γη…”  |Ρωμαίοι της Δυτικής Αυτοκρατορίας, αυτοί οι ευγενής γιοι της αιώνιας πόλης. Έχει έρθει η ώρα να αποκατασταθεί η ισχύς στη Ρώμη.  |Είναι έτοιμοι για πόλεμο."	"True"
"vo_fmv_texts_text_att_seal_3"	"Είναι έτοιμοι για πόλεμο.  |Ο κόσμος έχει πέσει στο σκοτάδι.  |Η Γη έχει παγώσει και ο αέρας ψιθυρίσε θάνατος.  |“Κι εγώ παρατήρησα το μαύρο άλογο  |και αυτός που κάθισε σε αυτό είχε στα χέρια του έναν ζυγό…”  |Ο Αττίλας γεννήθηκε.  |Όλοι γονάτιζαν μπροστά του,  |Γιατί ήξεραν ότι θα κατέστρεφε την γη και θα έβαζε φωτιά σε όλα τα θεμέλια των βουνών.  |Ο Αττίλας γεννήθηκε από το σκοτάδι και την απελπισία."	"True"
"vo_fmv_texts_text_att_seal_4"	"Σκότος και απελπισία:  |η σκιά κυνηγούσε τον ήλιο προς τον νότο.  |“Και ιδού ένα ωχρό άλογο:  |και το όνομα αυτού που καθόταν επάνω του ήταν Θάνατος,  |και η κόλαση τον ακολουθούσε...”  |Η οργή του θα καταπιεί τον κόσμο,  |και χαίροταν βλέποντας τον να καίγεται.  |Η ορδή στράφηκε προς τον Αττίλα και ο κόσμος έτρεμε.  |Εγκαταλείψτε κάθε ελπίδα."	"True"
"vo_fmv_texts_text_att_seal_5"	"Εγκαταλείψτε κάθε ελπίδα.  |Μόνο η πίστη μπορούσε να τους σώσει.  |Ο ενάρετος φώναζε με φόβο:  |“Μην ακούτε τις ψευδείς προφητείες των αιρετικών. Πετάξτε τους έξω, γιατί έφεραν τη μάστιγα στην πόρτα μας.”  |“Και όταν άνοιξε την πέμπτη σφραγίδα,  |είδα τις ψυχές αυτών που σφαγιάστηκαν για τον λόγο του Θεού…” |Κανένα έλεος για τους ασεβείς."	"True"
"vo_fmv_texts_text_att_seal_6"	"Κανένα έλεος για τους ασεβείς,  |γιατί είναι αδύναμοι.  |Φυλακήν τω πνεύματί,  |και κράτησέ μας μακριά απο το αιώνιο σκοτάδι.  |“Άνοιξε την έκτη σφραγίδα,  |και ιδού, ο ήλιος έγινε μαύρος  |και το φεγγάρι έγινε σαν το αίμα...”  |Προστάτεψέ τους.  |Δώσε τους την δύναμή σου.  |Η ημέρα της κρίσης ήρθε."	"True"
"vo_fmv_texts_text_att_seal_7a"	"Η μέρα της κρίσης έχει έρθει.  |“Και όταν άνοιξε την έβδομη σφραγίδα,  |υπήρξε σιωπή…”  |Αφήστε τους να κάνουν μπάνιο στη ζεστασιά του ηλίου  |γιατί αυτοί είναι οι πιστοί,  |οι δίκαιοι,  |οι ισχυροί.  |Αυτά τα λόγια είναι αληθινά,  |μάρτυς μου ο Θεός.  |Αυτό γίνεται.."	"True"
