"culture_subculture_politics_government_types_on_screen_name_faction_leader_female_rom_Hellenisticelected_monarchypel_athenai"	"Hegemon"	"True"
"culture_subculture_politics_government_types_on_screen_name_faction_leader_rom_Hellenisticempirerom_seleucid"	"Megas Basileus"	"True"
"culture_subculture_politics_government_types_on_screen_name_government_type_rom_Easternhereditary_monarchy3c_rebel_african"	"Kingdom"	"True"
"culture_subculture_politics_government_types_on_screen_name_government_type_rom_Romanhereditary_monarchy3c_lusitania"	"Kingdom"	"True"
"culture_subculture_politics_government_types_on_screen_name_faction_leader_rom_Romanhereditary_monarchy3c_palmyra"	"Malik"	"True"
"culture_subculture_politics_government_types_on_screen_name_faction_leader_female_rom_Easternempire3c_saba"	"Empress"	"True"
"culture_subculture_politics_government_types_on_screen_name_faction_leader_rom_Romanempireemp_pompey"	"Emperor"	"True"
"culture_subculture_politics_government_types_on_screen_name_faction_leader_rom_Easternrepublicrom_masaesyli"	"Commanding General"	"True"
"culture_subculture_politics_government_types_on_screen_name_government_type_rom_Easternelected_monarchy3c_nabatea"	"League"	"True"
"culture_subculture_politics_government_types_on_screen_name_government_actions_rom_Hellenisticrepublicinv_agrigento"	"Actions"	"True"
"culture_subculture_politics_government_types_on_screen_name_faction_leader_female_rom_Hellenisticrepublicrom_seleucid"	"Archon"	"True"
"culture_subculture_politics_government_types_on_screen_name_government_actions_rom_Barbarianelected_monarchyinv_corsi"	"Actions"	"True"
"culture_subculture_politics_government_types_on_screen_name_government_actions_rom_Hellenisticrepublicinv_neapolis"	"Actions"	"True"
"culture_subculture_politics_government_types_on_screen_name_faction_leader_rom_Romanrepublicinv_rome"	"Consular Tribune"	"True"
"culture_subculture_politics_government_types_on_screen_name_faction_leader_rom_Easternempire"	"Shahanshah"	"True"
"culture_subculture_politics_government_types_on_screen_name_faction_leader_female_rom_Barbarianhereditary_monarchyinv_boii"	"Chieftess"	"True"
"culture_subculture_politics_government_types_on_screen_name_faction_leader_female_rom_Romanempireemp_lepidus"	"Empress"	"True"
"culture_subculture_politics_government_types_on_screen_name_faction_leader_rom_Easternhereditary_monarchyrom_gaetuli"	"Agellid"	"True"
"culture_subculture_politics_government_types_on_screen_name_faction_leader_rom_Barbarianhereditary_monarchy3c_gothi"	"Reiks"	"True"
"culture_subculture_politics_government_types_on_screen_name_faction_leader_female_rom_Romanrepublicinv_viesul"	"Zilath"	"True"
"culture_subculture_politics_government_types_on_screen_name_faction_leader_female_rom_Romanrepublicemp_antony"	"Dictator"	"True"
"culture_subculture_politics_government_types_on_screen_name_faction_leader_rom_Easternhereditary_monarchy3c_blemmyes"	"Qore"	"True"
"culture_subculture_politics_government_types_on_screen_name_faction_leader_female_rom_Easternhereditary_monarchyrom_gerrhaea"	"Queen"	"True"
"culture_subculture_politics_government_types_on_screen_name_government_actions_rom_Barbarianhereditary_monarchyinv_ligures"	"Actions"	"True"
"culture_subculture_politics_government_types_on_screen_name_faction_leader_female_rom_Hellenistichereditary_monarchy"	"Queen"	"True"
"culture_subculture_politics_government_types_on_screen_name_faction_leader_rom_Easternhereditary_monarchyemp_gaetuli"	"Agellid"	"True"
"culture_subculture_politics_government_types_on_screen_name_faction_leader_female_rom_Hellenisticrepublicinv_taranto"	"Archon"	"True"
