"vo_context_sensitive_texts_text_barb_naval_out_of_ammo_05252a"	"Curse our lack of shot! If only we had more."	"True"
"vo_context_sensitive_texts_text_barb_land_target_of_charge_2544a"	"Keep the line straight! No weak points!"	"True"
"vo_context_sensitive_texts_text_east_land_siege_tower_inside_529a"	"Get onto the wall and kill the first bastard you see!"	"True"
"vo_context_sensitive_texts_text_land_battle_start_last_army_theirs_briton_1249"	"By Camulus! They have no one left after this lot! Take them off the field today and we will have destroyed their military might! So spare no one. Run them through and seize this victory!"	"True"
"vo_context_sensitive_texts_text_Land_Inf2_Rom_UR_selected_Principes_001"	"Principes!"	"True"
"vo_context_sensitive_texts_text_east_land_target_of_charge_1395a"	"Come on! I'm not afraid! Face me!"	"True"
"vo_context_sensitive_texts_text_land_battle_start_vs_faction_egypt_briton_1279"	"When the might of the Britons faces off against the might of Egypt there can be only one result. Death to the Easterners! Hit them hard and seek out their leader. They cannot fight without him!"	"True"
"vo_context_sensitive_texts_text_briton_land_enemy_spotted_2224a"	"Ankou walks with us today! The enemy over there!"	"True"
"vo_context_sensitive_texts_text_east_land_under_fire_245a"	"Gods above! They are creditable shots, at least!"	"True"
"vo_context_sensitive_texts_text_east_land_under_fire_255a"	"With respect, sir, I think you are allowed to duck."	"True"
"vo_context_sensitive_texts_text_east_land_under_fire_575a"	"Gods! They are good shots!"	"True"
"vo_context_sensitive_texts_text_east_land_under_fire_755a"	"Don't let the others see you like this!"	"True"
"vo_context_sensitive_texts_text_east_land_under_fire_765a"	"Watch out! Arrows and stones do not care about courage!"	"True"
"vo_context_sensitive_texts_text_east_land_under_fire_895a"	"Leave this one to me!"	"True"
"vo_context_sensitive_texts_text_briton_land_enemy_spotted_2224b"	"I see them."	"True"
"vo_context_sensitive_texts_text_east_land_under_fire_755b"	"I'm sodding dying, you idiot."	"True"
"vo_context_sensitive_texts_text_Land_Inf10_Eas_UR_selected_Mercenary_Sabaean_Archers_001"	"Mercenary Sabaean Archers!"	"True"
"vo_context_sensitive_texts_text_Spy3_Rom_Hel_counter_intelligence_001"	"They will discover nothing."	"True"
"vo_context_sensitive_texts_text_Spy3_Rom_Hel_counter_intelligence_003"	"I will take their eyes…"	"True"
"vo_context_sensitive_texts_text_Spy3_Rom_Hel_counter_intelligence_002"	"Guarding against prying eyes."	"True"
"vo_context_sensitive_texts_text_Land_Inf4_Rom_UO_use_the_whip_002"	"Move you dogs!"	"True"
"vo_context_sensitive_texts_text_Land_Inf5_Rom_UO_use_the_whip_003"	"Take that!"	"True"
"vo_context_sensitive_texts_text_briton_land_under_fire_artillery_2597a"	"Black magic against us. The druids shall hear of this."	"True"
"vo_context_sensitive_texts_text_cha1_Eas_selected_005"	"I am yours to command!"	"True"
"vo_context_sensitive_texts_text_dig1_Eas_selected_002"	"My lord\?"	"True"
"vo_context_sensitive_texts_text_zenobia_attack_ambush_start"	"There they are, a herd of gazelles blind to the approaching lion. Attack! Attack them now!"	"True"
"vo_context_sensitive_texts_text_Land_Inf2_Rom_UR_selected_Cataphracts_001"	"Cataphracts!"	"True"
"vo_context_sensitive_texts_text_Land_Inf4_Rom_UO_use_the_whip_003"	"Take that!"	"True"
"vo_context_sensitive_texts_text_Land_Inf5_Rom_UO_use_the_whip_002"	"Move you dogs!"	"True"
"vo_context_sensitive_texts_text_cha1_Eas_selected_004"	"I am a reaper of souls."	"True"
"vo_context_sensitive_texts_text_dig1_Eas_selected_003"	"At your service."	"True"
"vo_context_sensitive_texts_text_gaul_land_enemy_unit_approaching_2249a"	"What do they want\? Are they coming to fight\?"	"True"
"vo_context_sensitive_texts_text_Land_Inf5_Rom_UO_use_the_whip_001"	"Get moving!"	"True"
"vo_context_sensitive_texts_text_Land_Inf4_Rom_UO_use_the_whip_001"	"Get moving!"	"True"
"vo_context_sensitive_texts_text_dig1_Eas_selected_001"	"How can I serve you\?"	"True"
"vo_context_sensitive_texts_text_Land_Inf1_Rom_UO_use_the_whip_003"	"Take that!"	"True"
"vo_context_sensitive_texts_text_Land_Inf3_Rom_UO_use_the_whip_001"	"Get moving!"	"True"
"vo_context_sensitive_texts_text_cha1_Eas_selected_001"	"I am your champion, my lord!"	"True"
