"mission_text_text_pro_trade_with_greeks_heading"	"Εμπόριο με τους Έλληνες"	"True"
"mission_text_text_pro_trade_with_greeks_description"	""Οι άποικοι στην Μεγάλη Ελλάδα έχουν μια ευημερούσα ζωή λόγω του εμπορίου. Θα πρέπει να κάνουμε μια εμπορική συμφωνία μαζί τους και να επωφεληθούμε.""	"True"
"mission_text_text_pro_destroy_samnites_heading"	"Διάλυσε τους Σαμνίτες"	"True"
"mission_text_text_pro_destroy_samnites_description"	""Οι Σαμνίτες ακόμα κρατούν τον ηγέτη μας και αρνούνται να τον απελευθερώσουν. Η γη αυτή δεν θα μάθει τι σημαίνει ειρήνη μέχρι να ανακτηθεί ο Ρούτιλος και μέχρι κάθε πόλη και χωριό του Σάμνιου να κατανοήσουν τι εστί Ρωμαϊκή κυριαρχία.""	"True"
"mission_text_text_pro_destroy_rebels_heading"	"Διάλυσε τον Στρατό των Εξεγερμένων"	"True"
"mission_text_text_pro_destroy_rebels_description"	""Με τον εχθρό μας να ανασυντάσσεται για να μας επιτεθεί ακόμα μια φορά, η εξέγερση στο Λάτιο δε θα γίνει ανεχτή. Νίκησε τον στρατό των εξεγερμένων για να σφραγίσεις την κυριαρχία σου στη Ρώμη.""	"True"
"mission_text_text_pro_destroy_gauls_heading"	"Κατάλαβε το Ατέρνο"	"True"
"mission_text_text_pro_destroy_gauls_description"	""Οι Γαλάτες ενώνουν τις δυνάμεις τους με τους θανάσιμους εχθρούς μας. Πρέπει να αποδοθεί δικαιοσύνη για αυτήν την προσβολή κατά της Ρώμης και του λαού της. Το Ατέρνο πρέπει να καταληφθεί, οι Θεοί το απαιτούν!""	"True"
"mission_text_text_pro_capture_salernum_heading"	"Κατάλαβε το Σαλέρνο"	"True"
"mission_text_text_pro_capture_salernum_description"	""Η φρουρά του εχθρού στο Σαλέρνο είναι ολιγάριθμη και δεν θα μπορέσει να αναχαιτίσει τον στρατό μας. Δράσε γρήγορα και κατέλαβε την πόλη πριν μπορέσει να ενισχυθεί.""	"True"
"mission_text_text_pro_capture_buxentum_heading"	"Κατάλαβε την Πυξούντα"	"True"
"mission_text_text_pro_capture_buxentum_description"	""Η επιζούσα αριστοκρατία των Λευκανών μας εκλιπαρεί να ανακτήσουμε την πόλη τους. Οι Σαμνίτες είναι ένας ορεσίβιος λαός και δε διαθέτουν ιδιαίτερες γνώσεις στην θάλασσα. Θα πρέπει να τους χτυπήσουμε από την θάλασσα.""	"True"
"mission_text_text_payload_unlock_building"	"Επιτρέπει την κατασκευή του:"	"True"
"mission_text_text_payload_treasury"	"Ταμείο:"	"True"
"mission_text_text_payload_rebellion_slaves"	"Εξέγερση Σκλάβων!"	"True"
"mission_text_text_payload_rebellion"	"Επανάσταση!"	"True"
