"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_main_non_player_agent"	"%S"	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_warning_cannot_attack_stance"	"[[col:red]]Δεν μπορείς να επιτεθείς στην παρούσα στάση![[/col]]"	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_warning_cannot_move_stance"	"[[col:red]]Δεν μπορείς να κινηθείς στην παρούσα στάση![[/col]]"	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_no_replenishment"	"[[col:red]]Οι στόλοι δεν μπορούν να αναπληρωθούν σε ξένα και εχθρικά ύδατα![[/col]]"	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_warning_diplomatic_impact_action"	"[[col:yellow]]Ενέργειες κατά ξένων περιουσιακών στοιχείων ενδέχεται να έχουν διπλωματικές επιπτώσεις![[/col]]"	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_warning_diplomatic_impact_attack"	"[[col:yellow]]Επίθεση σε ξένα περιουσιακά στοιχεία αποτελεί πράξη πολέμου![[/col]]"	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_warning_no_access"	"[[col:yellow]]Η παραβίαση συνόρων υπόκειται σε διπλωματικές κυρώσεις![[/col]]"	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_warning_settlement_under_blockade"	"[[col:yellow]]Ο Οικισμός είναι σε ναυτικό αποκλεισμό.[[/col]]"	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_warning_settlement_under_siege"	"[[col:yellow]]Ο Οικισμός είναι υπό πολιορκία.[[/col]]"	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_player_army_self"	"[[rgba:255:255:0:255]]Ο στρατός σου ηγούμενος από: %S[[/rgba:255:255:0:255]]||Μπορεί να καταλάβει και να υπερασπιστεί οικισμούς ή να εμπλακεί με άλλους στρατούς."	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_hostile_sea_region_self"	"Αναπλήρωση ή στρατολόγηση μη διαθέσιμα."	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_left_clk_inscpect_must_break_blockade"	"Αριστερό κλικ για επιθεώρηση.\nΠρέπει να ακυρώσεις την πολιορκία πρώτα."	"True"
"campaign_map_tooltip_texts_tooltip_text_rome_2_tltip_left_ck_inspect_right_clk_disembark_at_coast"	"Αριστερό κλικ για επιθεώρηση.Δεξί για αποβίβαση και επίθεση."	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_left_clk_inspect_right_clk_move_to_coast"	"Αριστερό κλικ για επιθεώρηση.Δεξί για να το μετακινήσεις στο ποιο κοντικό σημείο αποβίβασης."	"True"
"campaign_map_tooltip_texts_tooltip_text_att_tltip_left_clk_select_right_clk_colonise"	"Αριστερό κλικ για επιλογή. Δεξί κλικ για αποίκηση"	"True"
"campaign_map_tooltip_texts_tooltip_text_att_tltip_left_clk_select_right_clk_resettle"	"Αριστερό κλικ για επιλογή. Δεξί κλικ για επανεγκατάσταση."	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_left_clk_select_right_clk_move_to_coast"	"Αριστερό κλικ για επιλογή.\nΔεξί για να το μετακινήσεις στο ποιο κοντικό σημείο αποβίβασης."	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_left_clk_inspect_must_break_siege"	"Αριστερό κλικ για επιλογή.\nΠρέπει να ακυρώσεις την πολιορκία πρώτα."	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_left_clk_select_warning_port_occupied"	"Αριστερό κλικ για επιλογή.\nΤο λιμάνι είναι ήδη κατειλημένο."	"True"
"campaign_map_tooltip_texts_tooltip_text_rome_2_tltip_left_clk_select_right_clk_disembark_at_coast"	"Αριστερό κλικ για επιλογή.Δεξί για αποβίβαση."	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_left_clk_select_must_break_siege"	"Αριστερό κλικ για επιλογή.Πρέπει να ακυρώσεις την πολιορκία πρώτα."	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_left_clk_select_must_break_blockade"	"Αριστερό κλικ για επιλογή.Πρέπει να ακυρώσεις τον αποκλεισμό πρώτα."	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_left_clk_select_inspection"	"Αριστερό-κλικ για επιθεώρηση"	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_left_clk_select"	"Αριστερό-κλικ για επιλογή"	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_warning_already_besieged"	"Αυτός ο οικισμός έιναι ήδη υπό πολιορκία."	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_warning_already_besieged_non_enemy"	"Αυτός ο οικισμός έιναι ήδη υπό πολιορκία.\n[[col:yellow]]Η Επίθεση σε ξένα περιουσιακά στοιχεία είναι πράξη πολέμου![[/col]]"	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_cannot_garrison_already_garrisoned"	"Αυτός ο οικισμός έχει ήδη φρουρά"	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_player_army_cannot_embed_agent_accompanied"	"Αυτός ο στρατός συνοδεύεται ήδη από άλλον πράκτορα.Οι στρατιές μπορούν να συνοδευτούν \n\nμόνο από έναν πράκτορα κάθε φορά."	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_warning_cannot_act_besieged"	"Δεν μπορείς να δράσεις σε οικισμούς υπό πολιορκία."	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_warning_cannot_act_besieged_non_enemy"	"Δεν μπορείς να δράσεις σε οικισμούς υπό πολιορκία."	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_cannot_move"	"Δεν μπορείς να μεταβείς εδώ."	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_right_clk_attack_army"	"Δεξί Κλικ για Επίθεση"	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_right_clk_attack_navy"	"Δεξί Κλικ για Επίθεση"	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_right_clk_attack_port_settlement"	"Δεξί Κλικ για Επίθεση"	"True"
"campaign_map_tooltip_texts_tooltip_text_rome2_tltip_right_clk_attack_port_settlement_siege"	"Δεξί Κλικ για Επίθεση"	"True"
